id,x,y,z,prop
23966,11.27135,50.596466,6.531579,
23971,11.044983,49.627046,-125.009691,
23972,9.953907,44.73857,176.976977,
23980,7.603323,34.306671,18.404036,
23981,7.997548,36.09105,144.83366,
23982,9.64282,43.527072,-5.530718,
23989,7.671812,34.651462,18.519732,
24008,11.350206,51.453716,31.129836,
24012,5.757069,26.130795,4.478652,
24026,2.907702,13.231712,-80.164126,
24027,9.058884,41.241536,-186.109776,
24038,7.47958,34.138372,-43.624687,
24051,8.17378,37.419003,77.14812,
24052,7.090396,32.461869,35.584548,
24053,8.426066,38.579392,-38.902938,
24072,9.927772,45.692888,-1.840527,
24076,7.636424,35.16027,22.516694,
24096,8.443926,39.071549,-92.763972,
24100,5.702385,26.418145,-40.154524,
24105,7.923897,36.742303,-1.635027,
24119,10.307814,47.971314,-32.947123,
24120,10.725873,49.920814,9.114513,
24129,0.578997,2.705174,-2.76822,Kapteyn's Star
24130,7.01643,32.721476,-193.592511,
24131,11.293716,52.670566,149.042713,
24133,10.420584,48.620961,-1.611035,
24145,2.233279,10.446587,-89.20997,
24148,5.908053,27.661135,2.178173,
24153,5.813793,27.295595,-4.47669,
24162,8.482398,39.939406,-156.306066,
24164,5.359401,25.24166,-55.783611,
24176,8.455374,39.919884,-76.873358,
24180,8.64956,40.899105,-214.788129,
24186,4.377504,20.723285,18.703432,
24197,6.610942,31.353747,111.356405,
24198,9.183616,43.566538,108.449364,
24199,6.561037,31.154091,-214.096096,
24205,10.561138,50.176047,-193.315355,
24209,7.203522,34.249696,-53.313994,
24219,6.446964,30.727319,-234.312503,
24227,2.371876,11.329749,4.136752,
24234,11.541562,55.22103,-43.97824,
24235,8.236349,39.424564,11.782837,
24244,6.713363,32.198626,11.791058,
24249,11.164848,53.596933,-15.911275,
24259,6.978471,33.614966,-58.623867,
24263,5.841157,28.167672,-49.791642,
24272,2.390584,11.561112,39.83283,
24275,4.202759,20.334907,15.839821,
24279,8.386383,40.690592,2.677256,
24283,7.409615,35.960293,29.188797,
24287,5.941564,28.858758,-42.98109,
24291,7.328097,35.637122,70.46355,
24308,10.837783,52.8559,-130.747213,
24314,11.702924,57.211867,-138.81987,
24316,6.12499,29.953612,270.013711,
24335,6.37064,31.303063,-12.88937,
24338,1.963195,9.651967,317.307465,
24339,7.1146,34.992011,44.779792,
24344,8.19147,40.336104,92.692474,
24346,7.87387,38.81411,95.528179,
24355,11.359208,56.134048,33.601011,
24359,7.031545,34.818245,96.66706,
24361,5.53434,27.406704,-7.925894,
24365,11.019768,54.66415,-112.046954,
24366,8.300096,41.217333,-30.73939,
24382,6.106293,30.41534,128.946861,
24395,11.29876,56.5053,138.165693,
24396,5.22881,26.168948,0.308331,
24399,7.519214,37.656178,0.475065,
24405,6.262621,31.466341,31.560322,
24414,4.331378,21.842054,-2.871007,
24421,10.782825,54.444823,93.870569,
24435,9.085946,46.001527,-1.153376,
24449,6.089089,30.903529,-106.940578,
24465,6.620782,33.822159,-21.462988,
24468,4.104158,20.975644,-24.976368,
24482,9.677444,49.689356,-57.604048,
24483,1.716434,8.815475,-57.169262,
24499,7.767495,40.099936,12.44279,
24505,10.842372,56.029041,-49.736403,
24519,11.332515,58.852352,-38.201761,
24524,7.535373,39.17976,33.310293,
24538,6.4709,33.749202,-31.504654,
24549,1.712633,8.954439,9.440007,Capella
24570,7.990076,42.088992,-26.023675,
24572,11.25622,59.334115,595.749171,
24598,4.873621,25.953839,46.075851,
24599,4.908599,26.156164,-18.562012,
24600,9.496794,50.638534,13.3378,
24604,11.040726,58.892246,216.583655,
24619,8.753015,46.851243,-11.460048,
24620,3.924633,21.008934,157.030853,
24621,8.461223,45.302852,5.947398,
24631,11.325875,60.738846,-58.845018,
24647,4.820577,26.013564,-13.766898,
24651,9.832577,53.122988,-36.48115,
24653,10.539125,56.944366,-39.110717,
24658,2.077031,11.231022,-71.824858,
24660,3.056947,16.536394,39.971673,
24662,2.560708,13.865281,-60.609371,
24663,9.91489,53.689135,-15.848516,
24667,10.794657,58.493626,39.178443,
24668,11.025384,59.744529,6.379859,
24672,5.805571,31.493214,106.525353,
24679,7.348527,39.949337,-142.242886,
24685,4.619609,25.150263,303.803749,
24694,4.102576,22.391479,-28.543803,
24700,6.53366,35.702881,145.003204,
24704,6.295946,34.424293,-87.608728,
24714,9.589499,52.623273,3.723174,
24717,6.706725,36.825455,-9.345455,
24723,3.312207,18.219798,-7.254962,
24726,4.248232,23.400421,-7.787264,
24738,7.375642,40.780287,132.158925,
24753,1.713487,9.509166,8.136149,
24757,10.964017,60.915597,2.80607,
24759,2.73122,15.183658,-0.828442,
24769,3.99742,22.311062,-27.600311,
24772,10.023201,55.980859,38.338985,
24774,9.935488,55.534299,-14.872646,
24783,11.403921,63.963431,-58.820238,
24798,10.758171,60.573346,152.243074,
24804,6.641215,37.489433,1.671371,
24814,4.060354,23.023266,-6.632942,
24817,8.47522,48.080027,31.445808,
24823,8.246931,46.842529,11.458361,
24825,5.382962,30.588392,-18.785361,
24842,11.052743,63.07664,55.836505,
24851,9.456368,54.12254,-35.163752,
24863,9.695379,55.585968,11.592502,
24874,9.466969,54.448467,-51.063447,
24886,6.347974,36.59294,-30.893992,
24887,8.051267,46.416401,142.5685,
24894,7.967465,45.980754,108.601611,
24904,1.735646,10.059754,-47.700378,
24907,7.518394,43.609969,-69.074623,
24908,4.31089,25.010441,123.361,
24925,5.90836,34.399111,-72.628927,
24941,5.895621,34.505298,-8.826809,
24942,11.015356,64.474647,-260.738123,
24961,4.233414,24.934708,130.731808,
24968,0.645105,3.80888,70.565736,
24973,8.750228,51.805518,14.913754,
24979,9.007685,53.430987,-119.71436,
24990,4.902789,29.158723,37.1538,
24999,10.938596,65.242153,-42.134227,
25009,4.591317,27.484185,105.431141,
25017,8.340033,50.047065,-321.757141,
25020,9.264357,55.640183,5.327292,
25023,10.660408,64.084997,-41.079719,
25032,2.544711,15.342016,26.168935,
25033,4.982672,30.054825,-113.777538,
25038,9.714216,58.713447,-177.928684,
25047,0.634691,3.850421,20.517591,
25056,3.280546,19.937537,0.918659,
25064,7.505196,45.721432,10.892199,
25067,10.929003,66.602208,-283.625293,
25070,8.435993,51.441919,-163.722699,
25074,6.92777,42.263433,47.420851,
25080,10.922365,66.769379,58.873883,
25085,7.882982,48.261953,-44.528918,
25103,4.697575,28.885482,31.368324,
25113,10.748832,66.238037,-41.431614,
25117,7.137836,44.070215,-22.459156,
25120,9.730705,60.087926,-37.666129,
25126,3.102368,19.225794,27.606505,
25127,6.855461,42.50403,-32.056507,
25128,9.012391,55.890475,-2.251641,
25132,7.464966,46.400809,14.351964,
25134,8.782403,54.622867,86.99057,
25143,7.221611,44.990004,-47.93673,
25157,2.124277,13.277023,4.194138,
25159,4.14566,25.928925,54.13628,
25161,5.488022,34.368713,42.594345,
25167,1.961508,12.300338,31.926275,
25169,4.97244,31.189121,-60.882706,
25177,8.748765,55.013013,-0.842615,
25184,7.487188,47.201778,-6.553529,
25188,11.402068,72.000855,-117.093255,
25193,7.521178,47.605799,-52.30406,
25204,3.09489,19.669188,307.047385,
25209,8.083315,51.432502,-189.43955,
25215,2.122676,13.564563,4.298277,
25217,10.079271,64.502656,-19.929579,
25219,8.829488,56.515898,-0.889933,
25220,2.159125,13.828481,-11.321489,
25237,3.236857,20.871219,42.152237,
25255,6.72267,43.608373,-54.441854,
25256,11.479635,74.495808,-91.416129,
25258,4.531469,29.412646,-20.229303,
25271,5.923941,38.625215,156.753606,
25272,10.371506,67.639744,-2.935191,
25273,11.658576,76.036136,8.56012,Bellatrix
25276,11.660476,76.165158,-107.300595,
25288,1.336304,8.762759,-34.755854,
25291,2.29377,15.050736,32.921439,
25295,9.32945,61.297294,-66.709851,
25296,7.286911,47.894998,-47.493036,
25306,7.902046,52.312088,-142.223777,
25313,5.196676,34.472431,-47.080059,
25318,5.741086,38.207306,-213.930407,
25324,8.233749,54.907867,-6.191148,
25329,3.137066,20.94011,39.460991,
25332,6.116169,40.894705,-14.797083,
25334,6.266291,41.925086,-15.17426,
25336,11.002168,73.676273,35.946965,
25342,10.326711,69.24548,-114.523501,
25348,5.592313,37.534479,-601.213532,
25350,3.225015,21.660125,39.90237,
25352,4.206315,28.29718,139.547868,
25355,10.596085,71.398242,21.652767,
25357,2.19941,14.825278,-9.549867,
25361,8.676692,58.500288,-99.17932,
25364,5.281578,35.6504,19.655456,Alnath
25365,10.618712,71.738934,-120.278126,
25370,7.197456,48.715994,-46.530699,
25371,9.24077,62.548982,4.262327,
25372,7.589832,51.398689,-49.090758,
25376,10.667478,72.321362,-18.293541,
25377,2.965891,20.131798,-40.255005,
25383,8.509054,57.886452,171.79849,
25385,6.754038,46.042219,-64.058029,
25387,6.403491,43.685333,-150.649128,
25397,5.331596,36.446991,-36.898784,
25402,10.726819,73.417113,-156.292871,
25408,3.683489,25.271585,-172.641375,
25418,4.073964,28.094807,-72.523275,
25423,3.787819,26.188005,-5.576571,
25424,9.935588,68.71176,-60.231357,
25426,6.845665,47.37518,-29.409167,
25433,8.39214,58.177859,-17.437955,
25442,6.189454,43.035159,-45.171258,
25453,9.564117,66.8111,-33.775465,
25459,5.913087,41.418528,14.28014,
25462,5.196902,36.40712,-164.284216,
25472,10.192127,71.661694,123.399007,
25479,4.448195,31.310808,114.476743,
25480,1.33341,9.385425,-16.698094,
25494,4.533314,32.0167,-17.776937,
25502,5.659922,40.124802,60.711611,
25507,8.768567,62.235696,66.256622,
25514,1.208775,8.601568,1.475993,
25516,3.914814,27.869126,18.814117,
25522,7.485537,53.43104,22.824382,
25525,7.683368,54.937935,16.367533,
25540,8.825352,63.256107,-73.874971,
25542,6.349344,45.531613,-17.425966,Nihal
25544,9.65158,69.234726,-53.119381,
25547,0.604739,4.344933,-30.350002,
25548,7.769074,55.828641,-102.793244,
25550,11.027813,79.305104,48.202355,
25552,4.547556,32.720518,-13.638943,
25556,9.628947,69.401689,115.125517,
25559,1.784269,12.872953,-0.794769,
25563,4.199031,30.326752,-25.122362,
25567,7.486666,54.126102,194.490299,
25571,7.530583,54.483415,70.942867,
25575,10.085235,73.116367,47.686864,
25583,0.856775,6.243901,-13.796544,
25587,9.675627,70.621179,-32.126276,
25589,3.237736,23.635881,115.203016,
25590,7.058233,51.535824,-12.528834,
25598,3.724437,27.242526,6.121296,
25606,6.254599,45.936122,-14.554322,
25613,7.172539,52.763848,9.628318,
25615,6.292485,46.318925,-16.225958,
25641,10.470781,77.811629,64.362971,
25642,11.541052,85.86828,-161.742476,
25645,7.773382,57.876732,-40.157891,
25647,10.184274,75.849583,46.762356,
25648,9.686035,72.162531,-166.964791,
25650,6.267698,46.707005,221.281699,
25652,2.209188,16.475002,4.633973,
25653,9.762338,72.812545,17.538946,
25657,7.655851,57.322015,-186.954513,
25666,10.219339,76.788631,43.270082,
25675,10.638037,80.121933,-108.299599,
25679,11.068686,83.50729,-125.939956,
25682,4.645314,35.090147,-38.059344,
25685,4.341276,32.849285,44.669598,
25689,7.643388,57.930882,113.930195,
25690,10.996315,83.440204,169.267199,
25692,11.464097,87.196531,209.566743,
25694,1.496819,11.38682,-106.911805,
25695,4.650716,35.385473,-68.410394,
25696,3.150828,23.975827,-98.813921,
25699,11.138736,84.892598,48.545807,
25704,3.902204,29.79891,-32.315944,
25711,1.32129,10.115127,-111.768808,
25712,1.787558,13.685526,-12.734721,
25714,9.899565,75.845756,-92.899889,
25716,6.476536,49.636834,-102.305319,
25719,6.386633,49.032258,112.295108,
25720,9.098438,69.882203,-91.644157,
25726,9.623274,74.186557,20.550039,
25731,4.417314,34.136374,-26.129463,
25733,10.075094,77.898446,-84.824996,
25736,5.207281,40.35845,83.266833,
25740,4.064418,31.631969,-92.201127,
25743,5.558328,43.307741,-67.648046,
25744,9.160895,71.39017,96.078322,
25747,3.635423,28.343431,-82.609904,
25750,9.252589,72.203907,10.747876,
25773,7.903082,62.053785,191.662803,
25775,5.534732,43.505042,-7.796954,
25778,5.423465,42.660901,-23.377364,
25788,9.776006,77.187625,-29.654019,
25791,9.334334,73.821998,-67.707216,
25794,8.234768,65.213718,-46.834868,
25795,6.003554,47.572484,13.544433,
25799,5.459968,43.386859,-225.150549,
25803,5.517523,43.901302,78.662458,
25806,8.888104,70.801661,37.573224,
25808,4.338539,34.576521,7.761338,
25813,0.701301,5.601801,-0.362827,
25814,4.40444,35.186634,-73.012847,
25815,2.82228,22.564221,32.063106,
25818,3.879051,31.094034,65.164088,
25840,4.793403,38.675149,0.06716,
25842,8.330484,67.280553,132.968541,
25846,0.882459,7.136166,101.267786,
25853,0.906183,7.349405,-30.47144,
25857,9.010672,73.191901,-22.091355,
25859,7.846161,63.75672,408.199521,
25882,10.79215,88.633817,-46.792376,
25885,2.919704,23.985903,69.445841,
25887,4.756965,39.084459,-30.980743,
25888,1.523068,12.514663,2.182323,
25896,7.569299,62.34323,-203.286493,
25898,4.797712,39.563302,-43.454343,
25899,6.470066,53.35494,62.691709,
25901,7.270793,60.042424,16.064684,
25908,2.760859,22.951651,35.899715,
25910,11.266711,93.771782,27.007419,
25918,9.84819,82.328434,-93.750556,
25924,1.499239,12.561074,109.40326,
25928,4.883981,41.044979,-32.894725,
25929,8.592103,72.273542,-145.698919,
25932,9.089824,76.603714,41.598732,
25933,8.619129,72.659369,-80.380855,
25936,3.630588,30.666449,-63.957989,
25937,8.584003,72.509448,-277.073735,
25938,5.921185,50.022261,-22.696272,
25941,5.732186,48.485801,73.061763,
25942,3.802695,32.178762,18.249692,
25943,2.69326,22.79661,56.853048,
25946,4.916691,41.635023,70.200043,
25948,3.554682,30.119664,-15.270009,
25949,6.655802,56.409836,-39.02975,
25951,2.79296,23.6801,-0.716424,
25953,5.029906,42.681805,15.672623,
25954,7.551743,64.099366,-45.427654,
25958,10.994266,93.372886,100.404546,
25961,3.824141,32.492981,-73.285306,
25962,6.852456,58.228168,16.74957,
25964,3.101054,26.426073,-57.118808,
25972,5.050477,43.124571,35.799367,
25974,9.545217,81.53008,-103.722885,
25985,5.353043,45.995925,-53.984393,
25989,10.322356,88.727578,57.569281,
25991,8.314852,71.48426,-150.328483,
25993,3.553797,30.60031,-4.950395,
25995,5.315812,45.778942,-20.845599,
26000,6.165161,53.147802,-46.400289,
26001,7.096321,61.272807,-95.284916,
26002,3.057681,26.429525,-32.932543,
26014,3.662322,31.822039,-45.580924,
26015,7.007262,60.897524,49.420734,
26016,1.82052,15.822925,0.540998,
26021,7.904363,68.903308,158.500643,
26032,4.005945,35.081925,145.939348,
26035,6.78966,59.591729,16.728519,
26038,4.320013,37.971711,213.52668,
26043,3.042331,26.771704,72.686157,
26046,1.297397,11.426275,31.028236,
26048,1.800286,15.889912,19.900634,
26051,9.941282,87.794761,85.138015,
26056,7.560416,67.039909,87.049366,
26060,9.414488,83.528829,-32.861103,
26061,9.454252,83.888521,5.558153,
26064,7.473748,66.350923,14.178991,
26076,6.680724,59.605361,-55.473818,
26079,4.337884,38.727668,-67.782127,
26082,11.504398,102.860366,164.736363,
26092,10.542984,94.687599,29.383219,
26094,10.15604,91.297833,36.411629,
26095,0.845468,7.604909,52.438897,
26096,11.090488,99.81891,10.780845,
26099,10.172374,91.677377,-105.914188,
26104,10.262661,92.759031,-320.002287,
26110,2.678773,24.274054,-10.603017,
26113,6.258984,56.814445,-173.299022,
26118,11.250763,102.35135,33.700104,
26120,7.467977,67.986087,78.855322,
26121,6.989236,63.631005,137.582052,
26124,8.868195,80.790826,-120.500918,
26125,5.012052,45.685895,-83.518209,
26127,8.671525,79.099716,40.49618,
26129,3.147335,28.732904,-179.505911,
26130,7.585746,69.253123,118.384734,
26131,3.264678,29.82659,16.020031,
26141,10.34261,94.855797,57.172016,
26152,6.49847,59.904131,-64.492807,
26154,8.344159,76.990476,-50.444321,
26166,6.544449,60.589432,14.388527,
26171,11.038958,102.386585,176.677586,
26181,4.3677,40.611063,-26.79893,
26184,10.171892,94.637465,74.102823,
26188,9.02641,84.099575,188.037993,
26199,5.392635,50.466007,-256.813129,
26201,4.887025,45.777987,-86.775454,
26203,11.646256,109.238698,-9.333282,
26205,0.754786,7.079355,-48.28222,
26208,7.646944,71.805473,-37.784693,
26209,5.368215,50.416879,-6.561664,
26212,1.589073,14.953382,-29.256535,
26218,11.160763,105.237359,233.552515,
26225,8.122898,77.026623,55.262686,
26228,8.367878,79.404231,64.711875,
26230,10.737737,102.05329,47.303352,
26231,9.140942,86.997225,409.163603,
26232,7.762182,73.910403,149.180394,
26235,10.965752,104.540266,-113.965604,
26244,4.806069,46.058381,-25.361557,
26245,4.684327,44.918815,44.112839,
26250,7.252531,69.782212,77.144072,
26253,8.290092,79.844787,-83.192786,
26256,7.913229,76.398595,-431.818857,
26257,7.764619,74.985956,50.954144,
26261,5.163463,50.001731,31.415021,
26263,6.416233,62.194007,25.252626,
26265,6.240763,60.579011,29.162352,
26267,7.893187,76.717807,37.515649,
26270,1.127296,10.963123,2.207773,
26272,6.155227,59.904595,-196.751786,
26274,7.23989,70.505644,-89.987043,
26275,9.425618,91.794324,-53.617971,
26281,7.152051,69.80396,-14.660739,
26282,6.969674,68.033482,-76.717331,
26285,8.644127,84.565341,155.957722,
26287,5.555979,54.406791,-200.130899,
26296,8.329712,82.168295,240.676683,
26301,3.576264,35.37109,5.815826,
26303,9.367153,92.685744,-214.866437,
26305,1.725848,17.078035,-19.039164,
26307,1.729046,17.116981,61.28452,
26308,1.688527,16.730384,-18.652236,
26315,1.075847,10.699992,-36.774049,
26316,3.149237,31.331936,11.918348,
26317,4.641984,46.22556,14.239412,
26318,2.201436,21.926625,28.743317,
26319,1.632157,16.256806,-138.902483,
26326,9.841607,98.25021,175.312225,
26327,3.281788,32.763432,29.469713,
26329,6.129467,61.263841,-12.835125,
26330,0.301659,3.017555,-18.062272,
26336,5.58808,56.023295,-51.981492,
26339,5.15044,51.663377,-23.554056,
26342,2.123613,21.32403,199.251742,
26343,4.805436,48.253246,100.108275,
26345,3.04631,30.610679,71.41695,
26347,3.44531,34.632407,-18.405163,
26350,7.178609,72.308795,181.703938,
26354,8.961046,90.426639,55.317465,
26357,4.877612,49.32063,-209.264954,
26360,7.094071,71.840078,-278.140829,
26361,9.024069,91.421676,138.730227,
26364,6.264754,63.578653,137.895327,
26365,9.565808,97.084995,96.167799,
26369,7.666569,77.985885,59.23607,
26370,8.863281,90.19203,-47.347653,
26372,1.307132,13.306043,48.835205,
26379,4.987145,50.90418,5.476974,
26387,2.78153,28.444234,73.436881,
26389,4.850893,49.607966,-27.205826,
26390,8.736194,89.379094,146.830917,
26392,6.463932,66.195202,-33.47737,
26393,9.571476,98.071827,-115.701845,
26395,3.470279,35.6225,-19.586704,
26397,1.523058,15.646094,-22.093059,
26400,8.710783,89.630315,-78.73248,
26403,6.292075,64.766882,-91.443955,
26406,9.364667,96.538569,0.537156,
26409,8.179596,84.442619,255.842374,
26413,5.757626,59.508758,-49.816318,
26420,11.119503,115.542631,195.996743,
26421,1.350347,14.036304,68.443869,
26423,4.13458,43.000762,-40.23235,
26431,8.45928,88.337887,-78.929943,
26436,1.68234,17.597708,-18.373972,
26438,7.719352,80.916952,98.718979,
26440,1.193551,12.508582,15.766197,
26442,11.266195,118.182404,-115.006717,
26445,10.327337,108.518479,-7.829591,
26446,8.004112,84.160987,-21.614116,
26450,9.242445,97.278014,-119.135208,
26455,11.617807,122.870017,40.425592,
26458,8.969883,95.074492,-173.471103,
26460,6.730475,71.446951,33.451552,
26463,7.736955,82.435453,-45.587147,
26466,6.186011,66.080723,-58.299961,
26468,6.436843,68.813472,-60.717315,
26469,5.20294,55.640175,-16.999078,
26475,11.700849,125.272653,-203.477151,
26477,2.066356,22.142956,-17.599688,
26479,5.141981,55.153434,35.255007,
26480,9.469986,101.72341,-87.89694,
26483,5.638819,60.614342,170.624833,
26485,8.308395,89.340654,52.272103,
26488,4.01271,43.21506,-56.538451,
26491,3.15532,34.027342,50.186426,
26492,7.347891,79.288396,58.181827,
26495,8.268291,89.450672,63.08372,
26497,4.071114,44.062353,-5.600145,
26506,8.656161,94.007164,47.311671,
26515,5.6629,61.715861,62.951555,
26522,3.031397,33.133349,50.002289,
26523,8.746994,95.614955,-9.917935,
26524,8.090315,88.540543,-147.721486,
26527,5.320389,58.306043,51.542045,
26531,10.761509,118.191491,20.756921,
26533,7.234377,79.481699,190.112664,
26535,6.533215,71.962472,-41.232,
26540,5.489084,60.568228,11.008206,
26542,10.360786,114.82134,110.20729,
26543,11.147559,123.614381,-59.292996,
26545,5.942716,65.948436,-31.219624,
26549,3.755194,41.741432,-17.650642,
26552,10.159488,113.039627,7.838317,
26556,7.046169,78.593844,-67.834275,
26557,9.360268,104.406794,131.009466,
